Coordinates
"-0.6243766000423551,44.84000949065446"
"-0.6243723257445053,44.84002079758482"
"-0.6243681939374431,44.84003227161631"
"-0.6243641027592619,44.84004387576304"
"-0.6243600159266501,44.84005580721162"
"-0.6243559662530479,44.84006798054865"
"-0.6243520490446968,44.84008011534663"
"-0.6243481356047008,44.840092175288824"
"-0.6243440730765525,44.84010414039918"
"-0.6243397392509838,44.8401159579767"
"-0.6243352283763757,44.840127629882694"
"-0.624330449816876,44.840139344884456"
"-0.6243254401893955,44.84015101918085"
"-0.6243204222351014,44.84016245001698"
"-0.6243154804445957,44.840173705444684"
"-0.6243104537969677,44.84018477727186"
"-0.624305403035818,44.84019574223423"
"-0.6243002741597631,44.84020686366853"
"-0.6242950518934672,44.84021813142176"
"-0.6242896848582519,44.84022950460804"
"-0.6242844179774416,44.84024083350959"
"-0.6242792332344806,44.840252151231"
"-0.6242742185261954,44.84026351369159"
"-0.6242695161677947,44.840274925429384"
"-0.6242651903442192,44.84028660091475"
"-0.6242611483741266,44.840298455064236"
"-0.6242575005823107,44.84031051277165"
"-0.6242541611393826,44.84032250711466"
"-0.6242507903139801,44.840334488833335"
"-0.624247340278501,44.8403465272681"
"-0.6242437634094532,44.840358699260534"
"-0.6242398213369821,44.840371205019494"
"-0.6242355152901377,44.84038401806378"
"-0.6242307830833802,44.84039709994149"
"-0.6242256212841487,44.840410154808865"
"-0.6242200363054505,44.840423264630665"
"-0.6242142479453171,44.840436454282035"
"-0.6242082020948229,44.840449675027344"
"-0.6242018729483076,44.840463130636174"
"-0.6241954713668538,44.840476701395296"
"-0.6241892393767399,44.84049029188771"
"-0.6241834011654612,44.8405035763896"
"-0.6241783044180895,44.84051656558932"
"-0.6241740833468831,44.8405292115418"
"-0.6241706243700653,44.84054149286414"
"-0.6241676933316676,44.840553708095506"
"-0.6241651043159325,44.84056580258652"
"-0.6241624492694872,44.840577787243404"
"-0.624159843837156,44.840589494669324"
"-0.6241569080581368,44.84060092061882"
"-0.624153453514678,44.84061197718225"
"-0.6241492337954265,44.84062258381419"
"-0.6241440178170381,44.84063284279781"
"-0.6241375669462906,44.84064269371936"
"-0.624129665976532,44.840652038385485"
"-0.6241203274001774,44.84066053576507"
"-0.6241095722910447,44.84066795920536"
"-0.6240973848558414,44.8406740801737"
"-0.6240842128638131,44.840678889220506"
"-0.6240699353852204,44.84068232251448"
"-0.6240548058765063,44.840684497509194"
"-0.6240391530470888,44.84068540196626"
"-0.6240230627680563,44.840685231114556"
"-0.6240067043234859,44.84068411948905"
"-0.6239902171622668,44.840681915572915"
"-0.6239739158641312,44.84067881086002"
"-0.6239578438891645,44.840675099494696"
"-0.6239420776667176,44.840670836070295"
"-0.6239265095627385,44.840666329247874"
"-0.6239108562065853,44.8406615523844"
"-0.6238951543424629,44.84065674674889"
"-0.6238795180174308,44.84065179253477"
"-0.6238641636671908,44.840646910456115"
"-0.6238489705112454,44.84064210248001"
"-0.6238338151354188,44.840637525501705"
"-0.623818512291152,44.840633507741224"
"-0.6238027857538512,44.84063011171016"
"-0.6237867202621231,44.84062754294601"
"-0.6237703248802113,44.840626098630885"
"-0.6237539780765001,44.840625579253135"
"-0.6237379218816573,44.84062637888099"
"-0.623722226808036,44.840628623807504"
"-0.6237068743408762,44.84063221062276"
"-0.6236916934227572,44.840637094519124"
"-0.6236767595349056,44.840643078835974"
"-0.6236621164490589,44.84064998196477"
"-0.6236478676775622,44.84065766505039"
"-0.623634231543587,44.84066583693647"
"-0.6236214178723021,44.84067457856067"
"-0.6236094057435211,44.84068377606749"
"-0.6235980911269418,44.84069354906433"
"-0.6235872191790504,44.84070346729073"
"-0.6235767049373774,44.840713410653734"
"-0.6235664309047445,44.840723424745335"
"-0.6235562921729568,44.84073346536795"
"-0.6235465388449069,44.84074344738828"
"-0.6235371865031926,44.84075348396462"
"-0.6235282221901155,44.84076358673776"
"-0.6235195101219895,44.84077392878796"
"-0.6235108910753892,44.84078429840252"
"-0.6235025081029538,44.84079471101946"
"-0.6234941390714567,44.84080510915703"
"-0.6234859574437452,44.840815340215244"
"-0.6234778638423492,44.84082545442995"
"-0.6234699582153691,44.840835554215076"
"-0.6234621473305847,44.840845615654125"
"-0.6234541637818357,44.84085574829488"
"-0.6234460783448431,44.84086589033541"
"-0.6234379126684445,44.840876026760974"
"-0.6234297704932374,44.84088596092341"
"-0.6234214268504015,44.84089566378925"
"-0.6234127566841008,44.84090516317186"
"-0.6234039347476853,44.84091457210503"
"-0.623394708638183,44.840924048977996"
"-0.6233852601145287,44.840933612142095"
"-0.6233757042070215,44.84094329058099"
"-0.6233661617927274,44.840953116863936"
"-0.6233568179402368,44.84096294014643"
"-0.6233475839560358,44.840972785328525"
"-0.6233384329766033,44.840982678131965"
"-0.6233290701704062,44.840992750776046"
"-0.623319654874996,44.841003023330195"
"-0.6233102582874823,44.84101347597397"
"-0.6233008766592627,44.84102405106377"
"-0.6232917746662507,44.8410346003073"
"-0.6232829022334389,44.84104513718797"
"-0.6232741020424291,44.84105560708749"
"-0.6232652788681846,44.84106597614179"
"-0.6232563636468755,44.84107643843434"
"-0.6232474598996258,44.841086989918885"
"-0.6232386185091049,44.84109764900901"
"-0.6232299128495966,44.841108537453515"
"-0.6232213709522194,44.84111967783675"
"-0.6232130215065118,44.841130808434265"
"-0.6232045664854106,44.84114193621808"
"-0.6231957170007175,44.84115319613402"
"-0.6231864523166037,44.841164529119176"
"-0.623176900903908,44.84117591755675"
"-0.623167270753003,44.84118740459852"
"-0.623157547484004,44.84119892542967"
"-0.6231477916802962,44.84121045295894"
"-0.6231381070122456,44.84122175369851"
"-0.6231284714271839,44.84123273602867"
"-0.6231189639354672,44.84124342020559"
"-0.6231094951237092,44.841254031437806"
"-0.623100240184206,44.841264519825614"
"-0.623091271551896,44.8412749027617"
"-0.6230825886912649,44.84128518896108"
"-0.6230738979032614,44.84129529056392"
"-0.6230652613251411,44.841305061817756"
"-0.6230564725555171,44.84131457831915"
"-0.623047329003058,44.84132386818026"
"-0.623037562673415,44.84133311018348"
"-0.6230273465202575,44.841342451488096"
"-0.6230165339881538,44.84135186526432"
"-0.6230049847810486,44.84136131579302"
"-0.622992708573321,44.84137080409511"
"-0.6229800250233135,44.84138019211223"
"-0.6229668760145199,44.84138951597436"
"-0.62295351625877,44.841398875082525"
"-0.6229397352373599,44.84140834518268"
"-0.6229258171768767,44.84141794941941"
"-0.6229119702608295,44.84142771151003"
"-0.6228984931132484,44.841437712554004"
"-0.6228854731195873,44.8414476067394"
"-0.6228736033586888,44.8414576202334"
"-0.6228631534490036,44.84146781735284"
"-0.622854033002684,44.84147824646607"
"-0.6228459855521149,44.84148908079031"
"-0.6228388145370881,44.84150021533449"
"-0.6228323229935651,44.84151157104095"
"-0.6228266575823245,44.841522979523056"
"-0.6228215066865221,44.841534341678624"
"-0.622816755003712,44.8415456195475"
"-0.6228121592873446,44.84155672230676"
"-0.6228074771512054,44.84156783803895"
"-0.6228020602889871,44.841578722935196"
"-0.6227958899137822,44.84158916330325"
"-0.6227888946002293,44.84159909547368"
"-0.622781152673928,44.841608619594496"
"-0.6227729127365736,44.841617808460995"
"-0.6227644126971275,44.84162678997231"
"-0.6227555333026253,44.84163580544728"
"-0.6227465160789465,44.841644835737796"
"-0.6227373327579415,44.8416538156306"
"-0.622728196983613,44.84166262262989"
"-0.622719240018499,44.84167138774728"
"-0.622710495187412,44.84168017913424"
"-0.6227018540530277,44.841689221389224"
"-0.6226933885323281,44.841698531904925"
"-0.6226849488919096,44.84170800688548"
"-0.6226765205587509,44.841717624916846"
"-0.6226682268241231,44.8417271430492"
"-0.6226600031629022,44.84173658827419"
"-0.6226518658512215,44.84174609796542"
"-0.6226439951907133,44.84175578201927"
"-0.6226363282013451,44.84176579547592"
"-0.6226287984968599,44.841776016175714"
"-0.6226214288146824,44.84178637771021"
"-0.6226142648754719,44.84179662726916"
"-0.6226073180567198,44.84180679259123"
"-0.6226005740487724,44.84181688490634"
"-0.6225939540695263,44.84182689186407"
"-0.6225873534390385,44.841837070607276"
"-0.6225807743169253,44.84184736710284"
"-0.6225743329713151,44.84185756651308"
"-0.6225678636911546,44.84186767145252"
"-0.6225612837789378,44.841877688693984"
"-0.6225544128979167,44.8418875479197"
"-0.6225470832652108,44.84189718979285"
"-0.6225391305392796,44.84190676814598"
"-0.6225308372435983,44.841916111193605"
"-0.6225221577277389,44.84192521278542"
"-0.622513152654097,44.84193409871788"
"-0.6225038058694444,44.841942759802855"
"-0.6224942626474889,44.84195125712019"
"-0.6224844753362069,44.84195981556715"
"-0.6224746134742646,44.84196845461559"
"-0.6224647992643457,44.84197697476627"
"-0.6224552631357644,44.84198553542934"
"-0.6224460543734248,44.84199420179313"
"-0.6224371574210656,44.842002997238794"
"-0.6224282057759823,44.84201199098848"
"-0.6224192878419843,44.84202116937206"
"-0.6224106149981106,44.842030377063004"
"-0.6224021289522762,44.84203965776089"
"-0.6223939426892905,44.842049114651566"
"-0.6223860441469056,44.84205876576265"
"-0.6223783336667258,44.84206858101488"
"-0.6223706697324247,44.84207873388693"
"-0.6223630968531694,44.8420889463448"
"-0.6223553202676584,44.84209913181101"
"-0.622347340572859,44.84210929491698"
"-0.6223392623960403,44.84211944803803"
"-0.6223313296860659,44.84212969259207"
"-0.622323598733425,44.842140137865435"
"-0.6223165500966608,44.84215087220352"
"-0.6223101434980494,44.842161722028045"
"-0.6223049936381606,44.842172663036564"
"-0.6223014369079747,44.842183549538866"
"-0.6222997226466173,44.8421943114413"
"-0.6222998106992695,44.84220512907006"
"-0.6223020847402204,44.84221599112051"
"-0.6223065717910115,44.84222691138729"
"-0.6223131130232695,44.84223775030559"
"-0.6223215597395043,44.84224838813106"
"-0.6223318592310296,44.8422585827107"
"-0.6223435902673008,44.84226810964521"
"-0.622356646096548,44.84227699470617"
"-0.6223703279511824,44.8422853511888"
"-0.622384314311729,44.84229331041599"
"-0.622398266522244,44.84230091760623"
"-0.6224121640049188,44.8423081586163"
"-0.6224259474141977,44.84231504963122"
"-0.6224397680110173,44.84232145843172"
"-0.6224538922182983,44.84232755336705"
"-0.6224683143648527,44.842333208542556"
"-0.6224828852440131,44.842338830899784"
"-0.6224976239762852,44.8423443074672"
"-0.6225125997045097,44.842349792575334"
"-0.6225277359993354,44.842355105649006"
"-0.6225430731209283,44.84236034768282"
"-0.6225587670006153,44.84236555607668"
"-0.6225747153287644,44.84237087278576"
"-0.622590920264992,44.84237636058311"
"-0.622607253356017,44.842382114761214"
"-0.6226236167167871,44.84238817645498"
"-0.6226399297567394,44.84239468037368"
"-0.6226561963034868,44.842401353313946"
"-0.6226722749109339,44.842408346917075"
"-0.6226880433939548,44.842415640416455"
"-0.6227037458418759,44.84242314051158"
"-0.6227193229266988,44.84243069964472"
"-0.622734724678763,44.842438391694344"
"-0.6227500801658741,44.842446091985884"
"-0.6227654521924865,44.8424536431759"
"-0.6227807882781657,44.84246105945744"
"-0.6227961927341398,44.842468163318024"
"-0.6228116309187569,44.84247483080517"
"-0.6228271270443018,44.84248103106773"
"-0.6228427292895337,44.8424869076545"
"-0.6228585111867573,44.842492470923894"
"-0.6228742538246128,44.84249798568799"
"-0.6228898843028786,44.84250360316481"
"-0.6229053437149448,44.84250922783775"
"-0.6229205373888469,44.84251487243073"
"-0.6229354387771052,44.84252065551781"
"-0.6229503146713555,44.842526572094066"
"-0.622965165247176,44.84253279130557"
"-0.6229801367176202,44.842539446268"
"-0.6229952458592203,44.84254669176007"
"-0.6230104420087801,44.84255437907868"
"-0.6230256176858789,44.84256221895992"
"-0.6230407662536467,44.84257006028536"
"-0.6230557974998145,44.842577759954395"
"-0.6230705859296006,44.84258544831881"
"-0.6230849860761606,44.84259313314742"
"-0.6230987994830378,44.84260111513325"
"-0.6231117863450231,44.84260941813057"
"-0.6231239342048168,44.84261813815398"
"-0.6231352592770999,44.84262715411451"
"-0.6231457737733618,44.84263632470437"
"-0.6231556756321022,44.842645511280075"
"-0.6231649757830868,44.842654799099385"
"-0.6231739968343785,44.842664083582086"
"-0.6231829306845739,44.842673365425384"
"-0.6231920057877279,44.842682504068485"
"-0.6232014190727635,44.842691488057355"
"-0.6232113450384413,44.84270006520426"
"-0.6232216434589374,44.842708098807904"
"-0.6232325997459944,44.842715244400964"
"-0.623244132834987,44.84272176166609"
"-0.6232563072422604,44.84272766230631"
"-0.6232690252407831,44.84273310413816"
"-0.6232823315065219,44.84273819044706"
"-0.6232958698959078,44.84274321184151"
"-0.6233093703164282,44.842748078731134"
"-0.6233228560234645,44.842752923982616"
"-0.6233365250345267,44.842757632308704"
"-0.6233505398563594,44.84276214394928"
"-0.6233652077163421,44.84276657608398"
"-0.623380276132493,44.84277119302688"
"-0.6233957870417535,44.842775876950924"
"-0.6234117411288795,44.84278062006239"
"-0.6234278231513298,44.8427853408385"
"-0.6234441360069247,44.84279002991685"
"-0.6234608855527571,44.84279449701123"
"-0.6234783532412733,44.84279868856163"
"-0.6234964877508574,44.842802625334684"
"-0.6235150626466079,44.8428065450512"
"-0.6235339296875393,44.842810503885694"
"-0.6235529689183732,44.842814530996144"
"-0.6235718063304211,44.84281850514417"
"-0.6235903183778227,44.84282269348247"
"-0.6236083652298062,44.84282729927015"
"-0.6236261630148109,44.842832490582566"
"-0.6236435301845963,44.84283826582612"
"-0.6236601450528876,44.842844765586506"
"-0.6236760782812797,44.84285204322455"
"-0.6236914503342288,44.84285985105942"
"-0.6237063292659882,44.84286802631947"
"-0.6237204728747012,44.842876395301936"
"-0.6237340400501935,44.84288492777814"
"-0.6237473978658001,44.84289376510569"
"-0.6237606567604411,44.84290264914575"
"-0.6237737881587043,44.84291156577997"
"-0.6237868457964107,44.84292043009919"
"-0.6238000415047142,44.84292908214545"
"-0.6238135943266584,44.842937420998844"
"-0.6238274875471638,44.84294542950324"
"-0.6238412884660153,44.84295308039308"
"-0.6238550338932601,44.84296047202357"
"-0.6238688144362188,44.84296795595855"
"-0.6238825599688108,44.842975445247035"
"-0.623896066354613,44.842982994345455"
"-0.6239092879388081,44.84299054563508"
"-0.623922226556192,44.84299805673602"
"-0.6239347002722517,44.84300531027082"
"-0.6239465017067501,44.8430124179411"
"-0.6239574102583837,44.843019359229224"
"-0.6239671499088632,44.84302629192684"
"-0.6239758591238375,44.84303342407387"
"-0.623983404678678,44.843040455624696"
"-0.6239899713303232,44.84304715692611"
"-0.6239956701014919,44.84305313682321"
"-0.6240005161270566,44.84305834105874"
"-0.6240044038930764,44.8430627970477"
"-0.6240074173656123,44.84306654141804"
"-0.6240096954624281,44.84306971403338"
"-0.6240113162896501,44.843072338324646"
"-0.6240128284030118,44.843074879200735"
"-0.624014320741837,44.843077064279974"
"-0.6240161615909533,44.843078832084124"
"-0.6240182369340271,44.8430803271082"
"-0.6240205385232555,44.84308150971131"
"-0.6240227585957437,44.84308281235758"
"-0.6240249526387092,44.8430841410244"
"-0.6240272126245956,44.84308547823194"
"-0.6240294693754468,44.84308677535039"
"-0.6240318006023375,44.84308809360899"
"-0.6240342028770962,44.84308943208644"
"-0.6240363245729122,44.84309031554031"
"-0.6240381936506728,44.84309095631827"
"-0.624039554121214,44.843091297224895"
"-0.6240406299350002,44.84309150504073"
"-0.6240414109830956,44.84309166275767"
"-0.6240423502801552,44.84309185401498"
"-0.6240434685839552,44.84309210408622"
"-0.6240450421234791,44.843092515783695"
"-0.6240470732646484,44.843093104420944"
"-0.624049734781164,44.84309396643587"
"-0.6240531205900025,44.843095219630634"
"-0.6240570434015047,44.84309677478833"
"-0.6240613673441948,44.843098551930005"
"-0.6240660264707624,44.84310053382481"
"-0.6240708657760573,44.84310259769059"
"-0.6240757970055121,44.84310468894642"
"-0.6240804576903395,44.84310674120878"
"-0.624084889372429,44.843108754975646"
"-0.624088832994381,44.843110634680635"
"-0.6240922970103036,44.8431123649106"
"-0.6240950950215987,44.84311383809733"
"-0.6240971219796084,44.84311492505934"
"-0.6240985834166056,44.84311571279741"
"-0.6240996392363823,44.84311628544883"
"-0.6241004097322058,44.84311670693202"
"-0.6241009910070056,44.8431170286656"
"-0.6241014030767382,44.84311729668977"
"-0.6241017134908691,44.8431177319427"
"-0.6241019536516251,44.84311833499707"
"-0.6241018908076659,44.84311925784283"
"-0.6241014416469604,44.843120634616554"
"-0.6241005992780498,44.84312255764764"
"-0.6240994404199899,44.843124907639925"
"-0.624097531731704,44.84312748449659"
"-0.6240949944062997,44.843130509355014"
"-0.624091933725076,44.84313388684797"
"-0.6240883580719099,44.84313760826047"
"-0.6240843826746264,44.843141617343285"
"-0.6240799096613419,44.843145662282176"
"-0.6240750158257328,44.8431497238792"
"-0.6240698212986562,44.843153422632646"
"-0.624064516846227,44.84315663954518"
"-0.6240592275901229,44.8431592867943"
"-0.6240542101954856,44.843161889995216"
"-0.6240501704881617,44.84316478310746"
"-0.6240471325663101,44.843167862397394"
"-0.6240449157464149,44.84317112833812"
"-0.6240433113796837,44.843174620122326"
"-0.6240422472901563,44.8431784718617"
"-0.6240415233928851,44.843182791497966"
"-0.6240410743945899,44.843187505401666"
"-0.6240410142325932,44.843192980126496"
"-0.6240412838949383,44.843199335790274"
"-0.6240417611745516,44.84320663449377"
"-0.624042114833684,44.84321432674259"
"-0.6240420957395146,44.84322216077232"
"-0.624041680267947,44.8432300209471"
"-0.6240409088415572,44.84323787703827"
"-0.624040741014782,44.843245218121645"
"-0.6240410645051269,44.84325186850245"
"-0.624041041425324,44.84325764519021"
"-0.624040758129303,44.843262787798125"
"-0.624040261421921,44.84326717277213"
"-0.6240395260769271,44.843270673669764"
"-0.6240385893389253,44.84327323207549"
"-0.6240374643324134,44.84327499422733"
"-0.6240361224468637,44.843276077852735"
"-0.6240344138610835,44.843276316295636"
"-0.6240324456692208,44.8432757789027"
"-0.6240294217936546,44.84327491272946"
"-0.6240253804446712,44.843273682119055"
"-0.6240211514241448,44.84327225641673"
"-0.6240164136164311,44.84327043574978"
"-0.6240112337457755,44.843268290958825"
"-0.6240054223672916,44.843266165614814"
"-0.6239987342547818,44.84326388021326"
"-0.6239913426252831,44.84326150671532"
"-0.623983624178226,44.84325821766734"
"-0.6239758056074897,44.84325436836817"
"-0.6239685951224005,44.84324983439225"
"-0.6239620935621202,44.84324467779051"
"-0.6239563923021252,44.84323898937344"
"-0.6239518179712275,44.843232625592236"
"-0.6239481275467402,44.8432252582393"
"-0.6239451981280548,44.84321683811213"
"-0.6239432104162447,44.84320706309838"
"-0.6239423866191572,44.843196254010344"
"-0.6239425440604599,44.843184613907944"
"-0.6239433331851694,44.84317313184618"
"-0.6239446473161367,44.84316318243247"
"-0.6239456988122913,44.8431547636499"
"-0.6239464105946412,44.84314780595263"
"-0.6239467734014171,44.8431423214919"
"-0.6239467470821897,44.84313842655093"
"-0.6239468056727582,44.84313654121853"
"-0.6239469819273046,44.843136639673325"
"-0.6239474009762854,44.84313875211911"
"-0.6239480031185981,44.84314264349937"
"-0.6239487061966404,44.84314811374218"
"-0.6239494505180887,44.843155106075415"
"-0.6239501351779392,44.843162176271115"
"-0.6239507002775632,44.843169449651256"
"-0.6239510160117248,44.84317694655916"
"-0.6239498897322683,44.84318376899934"
"-0.6239477988109858,44.84318924965037"
"-0.623944831151288,44.8431933188668"
"-0.6239418756284588,44.843195633326715"
"-0.6239387998518677,44.84319606021322"
"-0.6239365458663788,44.8431944080947"
"-0.6239350721169346,44.843190759066665"
"-0.6239352298698893,44.84318541546553"
"-0.6239368787326192,44.84317838107609"
"-0.6239401606208923,44.84316965066937"
"-0.6239453282142166,44.84315943034307"
"-0.6239536300430163,44.843149106955465"
"-0.6239642398477149,44.84313943607374"
"-0.6239743209502268,44.84313091350776"
"-0.623982806504441,44.84312396380341"
"-0.6239895192286767,44.84311857184636"
"-0.6239937945931664,44.84311500561099"
"-0.623995703913535,44.843113070378884"
"-0.6239948917573067,44.84311289951472"
"-0.6239923527287902,44.843114643813216"
"-0.6239882301747186,44.84311837911994"
"-0.623982663026024,44.84312395588518"
"-0.6239755761658053,44.84313080402222"
"-0.6239675975200878,44.843138957893125"
"-0.6239613983412188,44.843148082791394"
"-0.6239574631645959,44.84315812505741"
"-0.6239563201217756,44.843168994428474"
"-0.6239575483553176,44.84318047957784"
"-0.6239595504909071,44.843190820395485"
"-0.6239615194992102,44.843199622290264"
"-0.6239624469534953,44.843206534719236"
"-0.6239621306048089,44.84321140462177"
"-0.623960515527785,44.84321432238506"
"-0.6239596279693402,44.843215378744894"
"-0.6239588533474205,44.84321419930409"
"-0.6239582622928945,44.843210812623006"
"-0.6239565478647374,44.84320493103132"
"-0.6239534278730733,44.84319690434989"
"-0.6239490833086803,44.843186941913444"
"-0.6239451250961492,44.8431767912575"
"-0.6239418703654912,44.84316625614474"
"-0.6239394809474732,44.84315540325751"
"-0.6239379478085779,44.84314438926694"
"-0.6239371123135684,44.843133154139"
"-0.6239350831432686,44.8431218921439"
"-0.6239323577424908,44.843111029620346"
"-0.623929075375766,44.84310051597144"
"-0.6239263060540091,44.84309065398181"
"-0.6239240387552752,44.84308124905755"
"-0.6239222470944952,44.84307232629791"
"-0.6239216234701446,44.84306441388282"
"-0.6239223459540083,44.84305790911751"
"-0.6239243095808282,44.84305278777424"
"-0.6239273687740234,44.84304898458997"
"-0.6239313173472911,44.843046373570424"
"-0.6239350790742352,44.843044309032344"
"-0.6239382637841598,44.8430426377408"
"-0.6239401567054902,44.84304121933419"
"-0.6239408471769913,44.84304005458442"
"-0.6239401653132295,44.843039081340955"
"-0.6239378670994993,44.84303865151624"
"-0.6239331349015207,44.843038283493456"
"-0.6239260519962092,44.843037640100995"
"-0.623916773445778,44.84303691035515"
"-0.6239050080268336,44.843036158672355"
"-0.6238913691801695,44.843035436272025"
"-0.6238767069957639,44.843035133362875"
"-0.6238616111849666,44.84303521936766"
"-0.6238468001582187,44.84303568963005"
"-0.6238323671565191,44.843036503712376"
"-0.6238186697939075,44.84303776621976"
"-0.6238061401824103,44.84303909717738"
"-0.6237951002628915,44.84304004280669"
"-0.6237854731056012,44.84304080308001"
"-0.6237772367412707,44.843041275334414"
"-0.6237708292647666,44.843041463778015"
"-0.6237658057161003,44.84304137212092"
"-0.6237622724168743,44.8430410802425"
"-0.6237598434190574,44.843040619691116"
"-0.6237583767761558,44.84304003165147"
"-0.6237577853397464,44.84303904301977"
"-0.6237580467498988,44.84303810214638"
"-0.6237590148901276,44.84303723537553"
"-0.6237605503598284,44.84303690766594"
"-0.6237625242492156,44.843036914588154"
"-0.6237649453811126,44.84303720621757"
"-0.6237678453157669,44.84303775765415"
"-0.6237712435950734,44.843038551019625"
"-0.6237751870985098,44.84303956076656"
"-0.6237797108540007,44.843040718519426"
"-0.6237847847410427,44.843041989567524"
"-0.6237901914723778,44.8430436241315"
"-0.6237956777408045,44.84304512226807"
"-0.6238011748863236,44.843046449291485"
"-0.6238065704596406,44.843047565336754"
"-0.6238117424863237,44.843048433999996"
"-0.6238165548051926,44.84304900122319"
"-0.6238208376668871,44.843049221812755"
"-0.623824534772139,44.843049090290684"
"-0.6238275793396394,44.84304861584508"
"-0.6238299674539864,44.843047835303125"
"-0.623831786246045,44.843046799012726"
"-0.6238331779432346,44.84304553658005"
"-0.62383410613056,44.84304404780589"
"-0.6238345273172101,44.843042329353636"
"-0.6238346144656328,44.84304041354358"
"-0.6238347876738911,44.84303825953961"
"-0.6238353896186777,44.843036090869504"
"-0.6238366897692015,44.843033836418726"
"-0.6238387507543379,44.843031656742795"
"-0.6238412973941854,44.84302943227168"
"-0.6238439940439726,44.84302700493982"
"-0.62384644114394,44.84302421336999"
"-0.6238483423262419,44.84302090893379"
"-0.6238496884081193,44.84301703326546"
"-0.623850568838074,44.8430125777745"
"-0.6238509517749328,44.84300751554395"
"-0.6238505090184556,44.84300190247444"
"-0.6238489998679824,44.84299555094406"
"-0.623846305913326,44.84298857414845"
"-0.6238424112734052,44.842980861481585"
"-0.623837618430589,44.84297260427546"
"-0.6238323175994679,44.842964067267445"
"-0.623826925572838,44.84295553994554"
"-0.6238217165780873,44.84294730273417"
"-0.6238168534116647,44.842939555057825"
"-0.6238124748157556,44.842932469448996"
"-0.6238086712659965,44.84292617409313"
"-0.6238050796483489,44.84292042770874"
"-0.6238010579334389,44.842915409501494"
"-0.6237965461260696,44.84291130168997"
"-0.6237916362557479,44.84290835339921"
"-0.6237866163503368,44.84290656500272"
"-0.6237807684690685,44.842905556152175"
"-0.6237739143558007,44.842905087707486"
"-0.6237663469107021,44.842905064774534"
"-0.6237584058607456,44.842905874673654"
"-0.6237503827629239,44.84290767307997"
"-0.623742438464764,44.842910532552246"
"-0.6237349387227615,44.84291485393151"
"-0.6237285721033903,44.842920360254496"
"-0.6237237142745563,44.84292698458985"
"-0.6237202266608739,44.84293430184388"
"-0.6237179024132313,44.84294221527988"
"-0.623717465319163,44.84295094603521"
"-0.623718715622931,44.842960667737934"
"-0.6237212177492218,44.842971059276984"
"-0.62372317360669,44.84298074788755"
"-0.623724117701434,44.8429897764724"
"-0.6237239988786375,44.842997926010696"
"-0.6237226879827052,44.843004912691626"
"-0.6237199249115455,44.843010611267914"
"-0.6237148417715128,44.84301468441856"
"-0.6237075180733626,44.84301726314274"
"-0.6236981361115437,44.84301845256846"
"-0.6236869798580545,44.84301840371455"
"-0.6236746995417884,44.84301714755669"
"-0.6236614672297425,44.84301777715469"
"-0.6236422106589771,44.84301247389163"
"-0.6236258666820809,44.84300792686809"
"-0.6236133944145443,44.843004479555375"
